"year","ECONOMIC.FREEDOM","rank","quartile","X1a_government_consumption","X1b_transfers","X1c_gov_enterprises","X1d_top_marg_tax_rate","X1_size_government","X2a_judicial_independence","X2b_impartial_courts","X2c_protection_property_rights","X2d_military_interference","X2e_integrity_legal_system","X2f_legal_enforcement_contracts","X2g_restrictions_sale_real_property","X2h_reliability_police","X2i_business_costs_crime","X2j_gender_adjustment","X2_property_rights","X3a_money_growth","X3b_std_inflation","X3c_inflation","X3d_freedom_own_foreign_currency","X3_sound_money","X4a_tariffs","X4b_regulatory_trade_barriers","X4c_black_market","X4d_control_movement_capital_ppl","X4_trade","X5a_credit_market_reg","X5b_labor_market_reg","X5c_business_reg","X5_regulation","continent"
2011,7.26,50,2,7.911764706,9.838964578,10,6,8.437682321,4.178205765,4.985869622,5.111675458,3.333333333,5.833333333,4.043606465,8.3926883,4.762803395,3.984244162,0.888888889,4.682950106,7.89659619,8.156898689,6.262,10,8.07887372,7.071111111,5.201182361,10,6.235611015,7.126976122,9.063406444,8.946452952,5.979294189,7.996384528,"Eastern Africa"
2010,5.18,146,4,3.5,9.725853594,0,4.66666666666667,4.408617865,1.143348101,2.637789855,2.840014942,2.2,5.26964285725,2.65461566,6.382688747,1.990440145,4.009264,0.862068966,2.776596376,7.478422663,6.828797119,8.719750195,5,7.006742494,4.643293711,3.968597465,10,1.164778669,4.944167461,7.598598599,7.793812888,4.938688684,6.77703339,"Eastern Africa"
2015,6.74,90,3,5.123529412,10,4,5.5,6.155882353,4.958075755,4.774845615,5.798246014,8.333333333,6.666666667,3.508418602,5.895293064,4.004629453,6.163927122,1,5.567048403,8.085987046,8.797893332,7.979861029,10,8.715935352,5.394933333,3.232574412,10,8.831994119,6.864875466,7.468666667,5.653156317,6.12245169,6.414758225,"Eastern Africa"
2010,4.46,151,4,6.720588235,9.844686649,7,4.5,7.016318721,2.732990167,3.319838556,2.243495833,3.333333333,5,2.374700829,6.784433739,3.035911611,6.261746833,0.962962963,3.826300201,0,0,7.888,0,1.972,3.671111111,3.501384934,10,2.458792857,4.907822225,4.78943901,5.05348162,3.964575944,4.602498858,"Eastern Africa"
2013,5.92,135,4,6.655882353,9.152291532,2,6,5.952043471,4.998691936,4.363617874,4.789862931,6.666666667,4.2,3.010296906,8.071401262,4.941268103,4.334719909,0.942857143,4.897783714,7.381478285,6.070704971,4.543333333,5,5.748879147,7.110577778,5.476134662,8.016609673,4.743256039,6.336644538,7.015982277,7.14998997,5.894577505,6.686849917,"Eastern Africa"
2005,5.89,113,4,7.959181638,9.536784741,2,6.5,6.49865546,7.04204559525,3.8,7.187108054875,3.1,0,3.346432938,1.844372122,8.02712584155556,8.30009351988889,0.888888889,2.854773417,9.937438421,7.860353963,8.197182164,5,7.748743637,6.2978,0.134019172,10,2.673076923,4.776224024,8.550588233,7.29740944,6.827479133,7.558492269,"Eastern Africa"
2013,5.53,143,4,8.735294118,9.105664995,4,5,6.710239778,3.131707331,3.10908833,3.998830604,1.666666667,7.5,5.546758592,8.534837665,4.634725927,6.628955135,0.810810811,4.502034845,7.625926163,4.627376073,8.384305535,0,5.159401943,5.2248,4.361693136,10,1.566112122,5.288151314,5.155497508,7.514626842,5.345284699,6.00513635,"Eastern Africa"
1990,4.35,96,4,9.253638763,9.754768392,0,7.88888888888889,6.336135718,2.6035947978,3.30904961694444,1.9,2.17887749661111,3.5,2.51805673282353,4.62728947558824,3.4470451765,4.07189208183333,0.555555556,2.401565571,7.374462645,8.076,7.708,0,5.789615661,1.733333333,5.48716034947059,8.6,0,3.444444444,3.086419753,4.96823974635294,5.4680745778,3.763994352,"Eastern Africa"
2015,6.01,128,4,5.6,10,8,4,6.9,3.192210178,3.414215555,2.636666536,3.333333333,5,2.374700829,6.821422047,4.166666667,6.309295177,0.846153846,3.820360033,9.369522372,8.830929798,9.520258008,5,8.180177544,4.945511111,3.659045384,10,4.11431804,5.679718634,6,6.04838601,4.299266672,5.449217561,"Eastern Africa"
2014,7.46,40,1,2.041176471,9.129449356,8,10,7.292656457,5.197458798,4.482801894,5.252647057,7.41,0,4.064,7.075346502,5.19739749,5.270841579,0.974358974,5.423378182,8.057116595,8.63269973,9.722833091,10,9.103162354,9.053333333,5.474335602,10,7.963464225,8.12278329,8,6.989819691,7.012485821,7.334101837,"Eastern Africa"
1995,5.55833333333333,136.333333333333,4,8.3657837915,9.23044851633333,1.38461538461538,6.20833333333333,6.32614141033333,3.4490508195,3.91978362275,5.05358459083333,1.666666667,7.63888888883333,5.07575204233333,8.03513349316667,5.0136973635,6.56033886516667,0.777777778,4.957339377,7.8685644275,6.00889973391667,6.794467317,0,5.16798286966667,5.15376666675,3.9101144415,9.83333333333333,1.76488741016667,5.16552546283333,8.825814906,7.347026726,5.68320022941667,6.17181789466667,"Eastern Africa"
2003,6.12,89,3,7.41344824,9.482288828,10,5,7.973934267,6.333333333,5.666666667,4.166666667,6.666666667,5,2.208899442,7.18637777,5.26624965583333,5.038539132,1,5.318372935,6.988945857,0.504923486,8.084640426,0,5.144627442,5.9,6.083333333,10,4,6.495833333,4.887878601,6.902112639,5.173496036,5.654495759,"Eastern Africa"
2012,6.62,98,3,5.441176471,10,7,5.5,6.985294118,3.723795767,4.135133255,4.652096864,6.666666667,8.333333333,5.71449012,7.235651283,4.124054743,5.970219884,0.888888889,5.305200695,8.089848852,9.284900539,6.8,5,7.293687348,7.114311111,5.573657367,10,3.389722927,6.519422851,8.985724816,6.477967053,5.588292155,7.017328008,"Eastern Africa"
2007,7.14,60,2,7.557924221,9.754768392,7,6,7.578173153,3.851119714,3.875392268,4.298447025,3.333333333,6.666666667,3.704467265,7.19704264,4.546972995,4.804722429,0.777777778,4.17562117,8.430511927,9.460688568,8.784757402,10,9.168989474,6.8976,4.844148747,10,6.492657571,7.058601579,7.924868683,9.051204198,6.211930315,7.729334399,"Eastern Africa"
2005,7.53,28,1,6.617595339,8.623978202,6,7.5,7.185393385,6.111111111,6.419753086,7.628205128,8.7,7.12053571425,3.942754209,1.031160127,5.49382716,6.111111111,1,5.679740242,9.350632903,9.588477197,9.018733274,10,9.489460843,7.438888889,6.988926865,10,7.398358025,7.956543445,8.749717253,6.927732118,6.334684334,7.337377902,"Eastern Africa"
2004,5.67,111,4,7.874956415,9.536784741,4,6.5,7.137247052,7.04204559525,3.967,7.187108054875,0,0,3.346432938,1.778629875,8.02712584155556,8.30009351988889,0.888888889,1.717389642,8.807716602,7.859273497,7.549857942,5,7.30421201,7.65,0,10,3.846153846,5.374038462,7.772545784,6.99740944,5.739568391,6.836507872,"Eastern Africa"
2014,5.97,129,4,5.444117647,10,2,6.5,5.986029412,1.045913446,3.186270965,2.934324177,3.93,5.26964285725,2.655,8.513441578,1.930255991,4.153009218,0.897435897,3.361807593,9.126521011,8.911309326,9.124031992,5,8.040465582,6.897955556,2.665142601,10,5.431833747,6.248732976,5,7.88881728,5.816936162,6.235251147,"Eastern Africa"
2003,3.82,126,4,6.367647059,7.746594005,8,3,6.278560266,1.5,2.333333333,3.5,5,1.666666,5.430340754,4.433022875,3.139619411,5.74265932233333,1,3.409051852,0,0,0,5,1.25,4.831111111,5.083333333,0,2.25,3.041111111,5.493325854,4.944444444,4.851373733,5.096381344,"Eastern Africa"
1980,4.73,65,3,2.470897515,7.765667575,0,0,2.559141272,4.65696715333333,4.70596789288889,5.4,8.22064408911111,8.3,4.25317026117647,5.90284852641176,5.03115544108333,5.60341303658333,1,6.086370012,9.209436719,8.18,7.648,0,6.25935918,8.4,4.53494065976471,0,2,3.466666667,4.042042042,6.27332988158824,6.16972244666667,5.257053874,"Eastern Africa"
2014,5.75,140,4,3.844117647,9.022195761,6,6,6.216578352,2.690336596,3.45609481,4.199069187,6.667,5,0,7.501860943,3.103053071,4.014708074,0.945945946,3.960229479,8.336526785,8.16551499,9.488050248,0,6.497523006,7.9436,5.637684947,10,2.361291112,6.485644015,7.731333333,3.0831558,5.92730772,5.580598951,"Eastern Africa"
1985,5.64642857142857,131.285714285714,4,6.50526967117647,9.03122932714286,2.76923076923077,6.07142857142857,5.66067656221429,2.83612220042857,3.26567890207143,4.01986208778571,5.97219841292857,5,0,5.66539034035294,3.49172719345455,4.34125050809091,0.555555556,3.37527933158824,7.4479072801875,8.6758101125,8.37546561064286,2.85714285714286,6.98367310871429,7.48520634921429,5.69788697288235,10,2.43129424435714,6.36062655092857,7.91749851014286,3.1063624738,5.44139670271429,5.43668038406667,"Eastern Africa"
2005,7.315,52.25,1.75,1.51554621857143,8.2214976395,7.75,10,6.753352351,5.156959296,4.4746900645,5.366790236,8.1025,0,4.0642075355,7.075346502,5.3608140495,5.34497513875,0.974358974,5.5462560535,8.4173488035,6.35234494733333,9.31828327083333,10,8.922042162,8.616111111,5.85063088875,9.513108614,8.0082523815,7.99702574875,7.91666666675,7.1279650505,6.9964929625,7.34704155975,"Eastern Africa"
2007,6.3,98,3,5.264705882,9.859675404,7,5.5,5.921568627,4.793771257,3.921072793,4.671949796,6.666666667,8.333333333,6.113920733,7.174026219,5.458551341,5.69283073,0.888888889,5.54348203,7.245280902,9.595868877,8.594897126,5,7.609011726,4.934088889,5.983162697,10,3.879244325,6.199123978,8.178444699,5.280546264,5.288900092,6.249297019,"Eastern Africa"
2013,7.38,39,1,8.852941176,9.980324244,10,4,8.208316355,3.306265651,4.160181433,4.00277759,3.333333333,5.833333333,4.869959497,8.332683571,4.540469431,3.953254391,0.914285714,4.502002066,8.519565003,6.602451319,8.907119626,10,8.507283987,7.043911111,5.780862166,10,8.402922525,7.806923951,8.829145729,8.856296149,5.894427722,7.859956533,"Eastern Africa"
2001,5.64642857142857,131.285714285714,4,6.985926262,9.03122932714286,2.76923076923077,6.07142857142857,5.66067656221429,2.83612220042857,3.26567890207143,4.01986208778571,5.97219841292857,5,0,4.206232025,3.49172719345455,4.34125050809091,0.555555556,1.635756899,7.4479072801875,8.6758101125,8.37546561064286,2.85714285714286,6.98367310871429,7.48520634921429,6.5,10,2.43129424435714,6.36062655092857,7.91749851014286,3.1063624738,5.44139670271429,5.43668038406667,"Eastern Africa"
1985,4.44,84,4,9.362693963,9.55988423866667,0,4.66666666666667,4.681346981,1.41879136883333,3.02722727316667,3.8,2.12398117729412,4.8,2.93084888064706,5.798695694,2.55106067033333,4.19447584025,0.862068966,3.95390601,9.051739563,7.052,8.986,0,6.272434891,1.21,3.209540918,5,0,2.07,3.957957958,7.81181744858824,5.34330454838462,5.225316126,"Eastern Africa"
2000,4.8,116,4,7.963888529,9.427906344,0,4.66666666666667,5.797264958,1.41879136883333,3.666348465,3.26664098213333,2.203493338,5.26964285725,2.940551702,3.223471676,2.55106067033333,4.19447584025,0.862068966,2.800985861,7.668632793,6.951027251,5.138983051,5,6.189660774,1.129881132,3.209540918,10,2.307692308,4.479191146,1.416139983,8.07240944,5.34330454838462,4.744274712,"Eastern Africa"
2004,3.25,130,4,5.744117647,7.746594005,6,3,5.622677913,1.845238095,2.55952381,3.988095238,5,2.22,5.430340754,4.433022875,3.139619411,5.74265932233333,1,3.63946011,0,0,0,0,0,4.831111111,2.785816198,0,2.380952381,2.499469922,4.536876575,4.993253968,4.00033382,4.510154788,"Eastern Africa"
2011,5.77,136,4,5.764705882,9.100542016,4,6,6.216311975,2.400377218,3.617338351,4.232629793,6.666666667,5,0,6.576542127,4.030238333,5.262486162,0.962962963,4.120725861,8.071809407,8.504310734,7.93,0,6.126530035,7.970266667,5.534263597,10,2.409076387,6.478401663,9.053390769,3.050482475,5.672078745,5.92531733,"Eastern Africa"
2011,5.23,144,4,4.735294118,9.49108148,0,1,3.806593899,1.08444437,2.440922294,2.415892993,2.2,5.26964285725,2.65461566,7.705701717,1.616957503,4.400910463,0.862068966,2.853556099,7.866011724,7.716638377,8.052,5,7.158662525,6.502222222,4.223727801,10,1.151626013,5.469394009,7.53620287,7.688782875,5.291636281,6.838874008,"Eastern Africa"
2010,7.23,50,2,7.205882353,8.586476387,0,6.5,5.26411958,7.023379224,6.105320659,6.822841874,6,0,3.949347072,7.456638268,8.150860708,8.240070731,0.931034483,6.486882927,8.467720787,7.806907055,9.538170762,10,8.953199651,7.033333333,5.477660217,10,5.55950247,7.017624005,8.801753477,8.44237199,7.969379828,8.404501765,"Eastern Africa"
2010,7.35,38,1,7.452941176,9.910626703,8,8,8.34089197,4.115111948,4.977474995,5.229565819,8.333333333,6.666666667,4.563518336,6.515727231,5.034532967,5.84497501,1,5.697878478,7.688293033,9.472482834,8.299647733,10,8.8651059,7.270844444,4.600744667,10,6.772492171,7.161020321,7.873309258,6.33943019,5.889213057,6.700650835,"Eastern Africa"
2010,7.44,34,1,7.738235294,9.891825613,10,6,8.407515227,4.564968271,4.822638429,5.198378806,3.333333333,5.833333333,4.043606465,8.139574012,4.950223282,4.569242139,0.962962963,4.957059255,7.329815503,8.315302044,9.204689423,10,8.712451742,7.135555556,5.284318754,10,6.268146712,7.172005256,9.076598927,8.879419943,5.928645228,7.961554699,"Eastern Africa"
2002,3.74,122,4,6.394117647,7.746594005,7,3,6.035177913,1.166666667,2.5,3.5,5,1.666666,5.430340754,4.433022875,3.139619411,5.74265932233333,1,3.385242328,0,0,0,5,1.25,4.777777778,4.833333333,0,2,2.902777778,5.885016059,5.055555556,4.434707066,5.125092894,"Eastern Africa"
2002,6.03,91,3,7.508823529,9.859675404,2,5,4.83627451,6,5,3.333333333,6.666666667,8.333333333,6.113920733,6.112295557,4.72833965158333,5.46783261358333,0.888888889,5.607240823,8.359091192,8.63997455,9.803333333,5,7.950599769,4.962222222,5.916666667,10,3.5,6.094722222,5.702502348,5.760770169,5.5303826,5.664551705,"Eastern Africa"
1975,5.55833333333333,136.333333333333,4,8.3657837915,9.23044851633333,1.38461538461538,6.20833333333333,6.32614141033333,3.4490508195,3.91978362275,5.05358459083333,1.666666667,7.63888888883333,5.07575204233333,8.03513349316667,5.0136973635,6.56033886516667,0.777777778,4.957339377,7.8685644275,6.00889973391667,6.794467317,0,5.16798286966667,5.15376666675,3.9101144415,9.83333333333333,1.76488741016667,5.16552546283333,5.76700173678571,7.347026726,5.68320022941667,6.17181789466667,"Eastern Africa"
1980,5.55833333333333,136.333333333333,4,8.3657837915,9.23044851633333,1.38461538461538,6.20833333333333,6.32614141033333,3.4490508195,3.91978362275,5.05358459083333,1.666666667,7.63888888883333,5.07575204233333,8.03513349316667,5.0136973635,6.56033886516667,0.777777778,4.957339377,7.8685644275,6.00889973391667,6.794467317,0,5.16798286966667,5.15376666675,3.9101144415,9.83333333333333,1.76488741016667,5.16552546283333,5.76700173678571,7.347026726,5.68320022941667,6.17181789466667,"Eastern Africa"
1975,5.21,41,3,7.285294118,8.337874659,8,8.16666666666667,7.874389592,6.22504129047059,5.98751326072222,6.30727875210526,8.91233538577778,7.12053571425,4.37203823017647,5.07213112715385,5.49858876791667,6.41908362358333,1,6.23608712265,4.584379124,1.936,8.948,0,3.867094781,5.266666667,7.14402623311765,0.6,2,2.622222222,6.952952953,7.00779663347059,6.92452068594118,6.483575088,"Eastern Africa"
2001,5.55833333333333,136.333333333333,4,8.3657837915,9.23044851633333,1.38461538461538,6.20833333333333,6.32614141033333,3.4490508195,3.91978362275,5.05358459083333,1.666666667,7.63888888883333,5.07575204233333,8.03513349316667,5.0136973635,6.56033886516667,1,4.957339377,7.8685644275,6.00889973391667,6.794467317,0,5.16798286966667,5.15376666675,3.9101144415,9.83333333333333,1.76488741016667,5.16552546283333,5.76700173678571,7.347026726,5.68320022941667,6.17181789466667,"Eastern Africa"
2010,6.41,104,3,8.876470588,10,10,7,8.969117647,2.096292207,2.967489931,2.968481983,1.666666667,4.166666667,2.423722901,5.11711731,2.426301401,4.037623083,0.862068966,2.883140912,8.797818356,9.466504598,8.150656531,5,7.853744871,6.688577778,6.109745873,10,1.522755061,6.080269678,7.935558692,4.996876252,5.841700844,6.258045263,"Eastern Africa"
2012,7.28,52,2,9.176470588,9.906186479,10,6,8.770664267,3.540730579,4.434805333,4.438002311,3.333333333,5.833333333,4.043606465,8.257086621,4.571733219,3.96686077,0.888888889,4.451428169,8.244063855,6.778205668,7.196,10,8.054567381,7.115022222,5.417973302,10,6.152917106,7.171478157,9.292335855,8.913842106,5.69791095,7.968029637,"Eastern Africa"
1985,6.38,24,1,7.443096854,8.719346049,4,7,6.790610726,6.22504129047059,5.98751326072222,6.1,8.91233538577778,8.2,4.37203823017647,5.07213112715385,5.49858876791667,6.41908362358333,1,6.313031249,9.348454727,9.544,8.36,0,6.813113682,3.31,7.14402623311765,9.8,2,5.036666667,8.472472472,7.00779663347059,6.92452068594118,6.929330916,"Eastern Africa"
1970,5.55833333333333,136.333333333333,4,8.3657837915,9.23044851633333,1.38461538461538,6.20833333333333,6.32614141033333,3.4490508195,3.91978362275,5.05358459083333,1.666666667,7.63888888883333,5.07575204233333,8.03513349316667,5.0136973635,6.56033886516667,0.777777778,4.957339377,7.8685644275,6.00889973391667,6.794467317,0,5.16798286966667,5.15376666675,3.9101144415,9.83333333333333,1.76488741016667,5.16552546283333,5.76700173678571,7.347026726,5.68320022941667,6.17181789466667,"Eastern Africa"
2009,5.43,131,4,4.529411765,9.427906344,2,4.66666666666667,5.319106036,1.556113276,2.933533959,3.274883089,2.5,5.26964285725,2.65461566,6.316946499,2.155409976,3.507281789,0.862068966,2.897703339,7.560776778,6.746892626,7.803706246,5,6.777843912,4.943560377,3.040011174,10,1.500641792,4.871053336,8.694658508,8.207280572,4.947653579,7.283197553,"Eastern Africa"
2002,6.31,76,3,8.280795344,9.536784741,6,6.5,7.939193362,7.04204559525,3.482991146,7.187108054875,0,0,2.487747229,1.811500998,8.02712584155556,8.30009351988889,0.888888889,1.469978548,9.23137184,8.957343653,9.549600782,5,8.184579069,7.48,4.09262582407692,10,2.307692308,6.595897436,7.743065865,6.99740944,7.73692795046154,7.370237652,"Eastern Africa"
2006,5.74,123,4,8.767647059,9.696730245,2,7.88888888888889,6.821459101,3.33844972,3.693137048,4.313758149,1.666666667,4.166666667,2.423722901,3.654451823,4.768717412,3.877027335,0.555555556,2.757014619,9.028719672,7.620236614,7.845550922,5,7.373626802,6.7664,5.042102513,10,3.13004455,6.234636766,6.386482314,4.716972126,5.48569719,5.52971721,"Eastern Africa"
1995,4.44,105,4,9.734667011,9.836512262,0,7.88888888888889,6.523726424,2.6035947978,4.100360044,3.37484624629412,4.219463602,6.964285714,2.51805673282353,4.62728947558824,3.4470451765,4.07189208183333,0.555555556,3.962546872,6.263541925,4.048,0.966,0,2.819385481,5.084444444,5.48716034947059,9.6,0,4.894814815,3.666333,4.96823974635294,5.4680745778,3.982884057,"Eastern Africa"
2014,7.43,45,2,6.991176471,9.453296125,0,6.5,5.736118149,7.023375818,6.970235072,7.617865719,6.04,0,3.731,9.362353277,7.95311,8.829944898,0.948717949,7.006601352,9.162104,9.130524051,9.643179918,10,9.483951992,7.129644444,3.872105671,10,5.741532566,6.68582067,8.097333333,8.392599915,8.216945221,8.235626156,"Eastern Africa"
2014,6.99,77,2,5.358823529,10,4,5.5,6.214705882,5.071316756,5.137426012,5.916442473,8.333,6.667,3.508,4.711932609,5.072290404,6.691725978,1,5.678792692,8.817896307,8.677140017,8.437609117,10,8.98316136,6.898666667,3.679004861,10,9.003174807,7.395211584,7.727666667,6.140937953,6.204768849,6.69112449,"Eastern Africa"
2002,7.315,52.25,1.75,1.51554621857143,8.2214976395,7.75,10,6.753352351,5.156959296,4.4746900645,5.366790236,8.1025,0,4.0642075355,7.075346502,5.3608140495,5.34497513875,0.974358974,5.5462560535,8.4173488035,6.35234494733333,9.31828327083333,10,8.922042162,8.616111111,5.85063088875,9.513108614,8.0082523815,7.99702574875,7.91666666675,7.1279650505,6.9964929625,7.34704155975,"Eastern Africa"
1980,5.64642857142857,131.285714285714,4,6.50526967117647,9.03122932714286,2.76923076923077,6.07142857142857,5.66067656221429,2.83612220042857,3.26567890207143,4.01986208778571,5.97219841292857,5,0,5.66539034035294,3.49172719345455,4.34125050809091,0.555555556,3.37527933158824,7.4479072801875,8.6758101125,8.37546561064286,2.85714285714286,6.98367310871429,7.48520634921429,5.69788697288235,10,2.43129424435714,6.36062655092857,7.91749851014286,3.1063624738,5.44139670271429,5.43668038406667,"Eastern Africa"
2003,6.79,63,2,6.467647059,10,2,8,6.616911765,4.5,4.5,3.333333333,8.333333333,6.666666667,4.563518336,5.488554374,5.03115544108333,5.60341303658333,1,5.340772292,5.023716023,8.280294136,5.719684322,10,7.25592362,7.224444444,5.833333333,10,8.530666667,7.897111111,7.666666667,6.533333333,6.297303642,6.832434547,"Eastern Africa"
2007,5.85,122,4,8.038235294,9.482288828,0,5,5.630131031,6.813985,5.019783333,5.436743333,6.666666667,5,2.208899442,7.252120018,5.743181667,5.678005,1,5.535487162,5.841734751,8.140669193,8.409558018,0,5.59799049,3.966666667,4.278626604,10,4.850602549,5.773973955,7.953476604,6.607690417,5.646702842,6.735956621,"Eastern Africa"
2011,6.21,119,4,8.744281588,10,7,8,8.436070397,2.016175107,2.924064642,2.640318368,1.666666667,4.166666667,2.423722901,5.149988434,2.232554222,3.788966422,0.862068966,2.794047251,8.901992287,9.561490581,8.104,5,7.891870717,6.582933333,5.520952994,10,1.605182453,5.927267195,7.460077254,4.860070117,5.632716897,5.984288089,"Eastern Africa"
2003,6.04,93,3,6.838235294,9.859675404,2,6,4.946078431,4.5,3.666666667,3.333333333,6.666666667,8.333333333,6.113920733,6.112295557,4.72833965158333,5.46783261358333,0.888888889,5.22496569,8.434810492,9.166979192,9.29196237,5,7.973438013,5.295555556,5.666666667,10,3.333333333,6.073888889,6.060046292,6.010770169,5.899430219,5.990082226,"Eastern Africa"
2001,5.6,103,4,6.617647059,9.482288828,0,5,5.274983972,5.77707940135294,4.914900078,4.77487811945,6.666666667,5.833333333,2.208899442,7.18637777,5.26624965583333,5.038539132,1,5.362035458,5.527749056,5.04867602,5.46,0,5.259106269,5.9,6.833333333,10,0.833333333,5.891666667,5.482512084,6.929890417,5.46336218873333,6.206201251,"Eastern Africa"
2002,5.01,114,4,7.59071375,9.427906344,0,4.66666666666667,5.672873365,1.41879136883333,3.666348465,3.26664098213333,2.203493338,5.26964285725,2.940551702,3.223471676,2.55106067033333,4.19447584025,0.862068966,2.800985861,6.671613636,8.015320357,9.735396905,5,7.355582724,3.564940566,3.209540918,4.528301887,2.307692308,3.466978253,3.416139983,8.07240944,5.34330454838462,5.744274712,"Eastern Africa"
1980,2.71,104,4,7.96538921905,9.68715553061111,2,5.15,7.37415994565,4.14686341946667,4.40858498833333,2.8,3.35380474483333,1.7,4.06958355311765,7.58224144876471,4.64691140275,4.32496625983333,0.777777778,2.449996134,3.12,0,7.47852824933333,0,1.04,7.933333333,5.00829268376471,0,0,2.644444444,2.611945279,8.69086909623529,5.85845808666667,4.717260275,"Eastern Africa"
1980,4.6,68,3,7.929748381,9.918256131,0,6.5,5.949334837,7.04204559525,5.05995340544444,7.187108054875,3.95529411764706,0,3.39894918341176,5.780197723,8.02712584155556,8.30009351988889,0.166666667,4.48996064155556,8.443797219,7.988,9.388,0,6.454949305,1.133333333,4.09262582407692,0,0,0.377777778,5.009676343,7.85234540405882,7.73692795046154,5.62228986,"Eastern Africa"
2001,3.87,122,4,5.558823529,7.746594005,10,3,6.576354384,1.380952398,2.361111244,3.379629453,5,0.833333333,5.430340754,4.433022875,3.139619411,5.74265932233333,1,3.259770008,1.415172671,0.394292786,0,5,1.702366364,4.531111111,5.475490173,0,2.5001375,3.126684696,5.318484256,3.981703934,4.682477285,4.660888492,"Eastern Africa"
2013,7.12,67,2,7.332352941,9.958710011,6,8,7.822765738,5.215771747,4.899361625,5.345970163,6.666666667,3.333333333,4.092266252,7.22579658,4.78498837,3.27988112,0.945945946,4.848003876,8.287974193,8.411037309,8.856345184,10,8.888839172,6.810488889,5.692740331,10,4.455208397,6.739609404,7.990611478,7.810027217,6.100588926,7.300409207,"Eastern Africa"
2007,6.46,92,3,8.467654347,9.536784741,2,6.5,6.668146363,7.04204559525,4.4,7.187108054875,5.8,0,3.346432938,4.802773258,8.02712584155556,8.30009351988889,0.888888889,4.332451463,8.858103148,9.289770474,8.183855588,5,7.832932303,6.1478,4.020545263,10,2.312841028,5.620296573,8.550588233,7.29740944,7.669890423,7.839296032,"Eastern Africa"
2014,7.1,71,2,7.441176471,9.853773,6,8,7.823737368,5.124127573,4.934858856,5.324679695,6.667,3.333,4.092,7.466559316,4.78498837,2.804658465,0.945945946,4.814256462,8.903232906,8.415693399,8.624500381,10,8.985856671,6.791288889,4.988468514,10,4.662188783,6.610486546,7.970333333,7.810619102,6.047227099,7.276059845,"Eastern Africa"
2015,8.02,6,1,6.864705882,8.361441248,6,9,7.556536783,6.650488409,5.882786724,6.594903877,8.8,7.12053571425,5.034199013,6.25107156,6.25,6.989476933,0.974358974,6.472556637,9.093630831,9.524126356,9.742690058,10,9.590111811,9.424444444,6.999823106,10,7.024819176,8.362271681,9.441666667,7.38409009,7.599243274,8.141666677,"Eastern Africa"
2009,6.9,70,2,6.80926705,9.814011011,6,8,7.655819515,2.631398203,3.416014233,4.423274244,6.666666667,3.333333333,4.092266252,7.409861604,3.558581767,3.861162521,0.777777778,3.890623094,7.725007803,8.709495826,8.153174815,10,8.646919611,6.831911111,6.0328959,10,4.636629272,6.875359071,8.671879622,7.824943919,5.743160615,7.413328052,"Eastern Africa"
2009,7.315,52.25,1.75,1.51554621857143,8.2214976395,7.75,10,6.753352351,5.156959296,4.4746900645,5.366790236,8.1025,0,4.0642075355,7.075346502,5.3608140495,5.34497513875,0.974358974,5.5462560535,8.4173488035,6.35234494733333,9.31828327083333,10,8.922042162,8.616111111,5.85063088875,9.513108614,8.0082523815,7.99702574875,7.91666666675,7.1279650505,6.9964929625,7.34704155975,"Eastern Africa"
2003,6,96,4,8.59203428,9.877384196,2,7.88888888888889,6.823139492,2.833333333,3.166666667,3.5,1.666666,5,2.423722901,3.687322947,3.4470451765,4.07189208183333,0.555555556,2.475301317,8.33617828,8.172902319,9.755003682,5,7.81602107,6.426666667,5.416666667,10,4.75,6.648333333,8.054793518,5.625357689,5.092875846,6.257675684,"Eastern Africa"
1970,5.64642857142857,131.285714285714,4,6.50526967117647,9.03122932714286,2.76923076923077,6.07142857142857,5.66067656221429,2.83612220042857,3.26567890207143,4.01986208778571,5.97219841292857,5,0,5.66539034035294,3.49172719345455,4.34125050809091,0.5,3.37527933158824,7.4479072801875,8.6758101125,8.37546561064286,2.85714285714286,6.98367310871429,7.48520634921429,5.69788697288235,10,2.43129424435714,6.36062655092857,7.91749851014286,3.1063624738,5.44139670271429,5.43668038406667,"Eastern Africa"
2005,5.45,129,4,8.408823529,9.03122932714286,2,6,5.469607843,2.456140351,2.678571429,4.821428571,3.611111111,5,0,4.538532456,3.074712644,2.853107345,1,3.22595599,8.445425814,8.562311178,8.56644616,5,7.643545788,6.754,5.103164497,10,2.532677654,6.097460538,7.155143818,2.95856102,4.345908579,4.819871139,"Eastern Africa"
2016,5.92,138,4,5.961764706,10,2,6.5,6.115441176,2.094861268,2.993569176,3.376284838,1.7,5.26964285725,2.65461566,8.546312702,3.36015145,4.672147433,0.902439024,3.495487069,8.401181798,8.048301011,8.8924,5,7.585470702,6.897955556,2.403250258,10,5.141874781,6.110770149,5,7.803309627,6.012328137,6.271879255,"Eastern Africa"
1975,5.75090909090909,101.454545454545,3.54545454545455,8.476470588,9.79676986535,0,7.88888888888889,4.238235294,2.6035947978,3.30904961694444,3.37484624629412,2.17887749661111,4.45756428585,2.51805673282353,4.62728947558824,3.4470451765,4.07189208183333,0.555555556,2.8934448913,8.861798875,6.996,9.062,0,6.229949719,0.8,5.48716034947059,5.4,0,2.066666667,4.374374374,4.96823974635294,5.4680745778,5.48813114204545,"Eastern Africa"
